Day,Site,Product,Reseller,Quantity
16,11,PowderMilk,C,0
16,11,PowderMilk,D,0
16,11,Flavour,A,0
16,11,Flavour,B,0
16,11,Flavour,C,0
16,11,Flavour,D,0
16,12,Sugar,A,170
16,12,Sugar,B,0
16,12,Sugar,C,0
16,12,Sugar,D,0
16,12,PowderMilk,A,86
16,12,PowderMilk,B,0
16,12,PowderMilk,C,0
16,12,PowderMilk,D,0
16,12,Flavour,A,37
16,12,Flavour,B,0
16,12,Flavour,C,0
16,12,Flavour,D,0
16,13,Sugar,A,0
16,13,Sugar,B,0
16,13,Sugar,C,0
16,13,Sugar,D,0
16,13,PowderMilk,A,0
16,13,PowderMilk,B,0
16,13,PowderMilk,C,0
16,13,PowderMilk,D,0
16,13,Flavour,A,0
16,13,Flavour,B,0
16,13,Flavour,C,0
16,13,Flavour,D,0
16,14,Sugar,A,0
16,14,Sugar,B,0
16,14,Sugar,C,0
16,14,Sugar,D,0
16,14,PowderMilk,A,0
16,14,PowderMilk,B,0
16,14,PowderMilk,C,0
16,14,PowderMilk,D,0
16,14,Flavour,A,0
16,14,Flavour,B,0
16,14,Flavour,C,0
16,14,Flavour,D,0
16,15,Sugar,A,0
16,15,Sugar,B,0
16,15,Sugar,C,0
16,15,Sugar,D,0
16,15,PowderMilk,A,0
16,15,PowderMilk,B,0
16,15,PowderMilk,C,0
16,15,PowderMilk,D,0
16,15,Flavour,A,0
16,15,Flavour,B,0
16,15,Flavour,C,0
16,15,Flavour,D,0
16,16,Sugar,A,0
16,16,Sugar,B,0
16,16,Sugar,C,0
16,16,Sugar,D,0
16,16,PowderMilk,A,0
16,16,PowderMilk,B,0
16,16,PowderMilk,C,0
16,16,PowderMilk,D,0
16,16,Flavour,A,0
16,16,Flavour,B,0
16,16,Flavour,C,0
16,16,Flavour,D,0
16,17,Sugar,A,0
16,17,Sugar,B,0
16,17,Sugar,C,0
16,17,Sugar,D,0
16,17,PowderMilk,A,0
16,17,PowderMilk,B,0
16,17,PowderMilk,C,0
16,17,PowderMilk,D,0
16,17,Flavour,A,0
16,17,Flavour,B,0
16,17,Flavour,C,0
16,17,Flavour,D,0
16,18,Sugar,A,0
16,18,Sugar,B,0
16,18,Sugar,C,0
16,18,Sugar,D,0
16,18,PowderMilk,A,0
16,18,PowderMilk,B,0
16,18,PowderMilk,C,0
16,18,PowderMilk,D,0
16,18,Flavour,A,0
16,18,Flavour,B,0
16,18,Flavour,C,0
16,18,Flavour,D,0
16,19,Sugar,A,0
16,19,Sugar,B,0
16,19,Sugar,C,0
16,19,Sugar,D,0
16,19,PowderMilk,A,0
16,19,PowderMilk,B,0
16,19,PowderMilk,C,0
16,19,PowderMilk,D,0
16,19,Flavour,A,0
16,19,Flavour,B,0
16,19,Flavour,C,0
16,19,Flavour,D,0
16,20,Sugar,A,0
16,20,Sugar,B,0
16,20,Sugar,C,0
16,20,Sugar,D,0
16,20,PowderMilk,A,0
16,20,PowderMilk,B,0
16,20,PowderMilk,C,0
16,20,PowderMilk,D,0
16,20,Flavour,A,0
16,20,Flavour,B,0
16,20,Flavour,C,0
16,20,Flavour,D,0
16,21,Sugar,A,0
16,21,Sugar,B,0
16,21,Sugar,C,0
16,21,Sugar,D,0
16,21,PowderMilk,A,0
16,21,PowderMilk,B,0
16,21,PowderMilk,C,0
16,21,PowderMilk,D,0
16,21,Flavour,A,0
16,21,Flavour,B,0
16,21,Flavour,C,0
16,21,Flavour,D,0
16,22,Sugar,A,0
16,22,Sugar,B,0
16,22,Sugar,C,0
16,22,Sugar,D,0
16,22,PowderMilk,A,0
16,22,PowderMilk,B,0
16,22,PowderMilk,C,0
16,22,PowderMilk,D,0
16,22,Flavour,A,0
16,22,Flavour,B,0
16,22,Flavour,C,0
16,22,Flavour,D,0
16,23,Sugar,A,0
16,23,Sugar,B,0
16,23,Sugar,C,0
16,23,Sugar,D,0
16,23,PowderMilk,A,0
16,23,PowderMilk,B,0
16,23,PowderMilk,C,0
16,23,PowderMilk,D,0
16,23,Flavour,A,0
16,23,Flavour,B,0
16,23,Flavour,C,0
16,23,Flavour,D,0
16,24,Sugar,A,0
16,24,Sugar,B,0
16,24,Sugar,C,0
16,24,Sugar,D,0
16,24,PowderMilk,A,0
16,24,PowderMilk,B,0
16,24,PowderMilk,C,0
16,24,PowderMilk,D,0
16,24,Flavour,A,0
16,24,Flavour,B,0
16,24,Flavour,C,0
16,24,Flavour,D,0
16,25,Sugar,A,0
16,25,Sugar,B,0
16,25,Sugar,C,0
16,25,Sugar,D,0
16,25,PowderMilk,A,0
16,25,PowderMilk,B,0
16,25,PowderMilk,C,0
16,25,PowderMilk,D,0
16,25,Flavour,A,0
16,25,Flavour,B,0
16,25,Flavour,C,0
16,25,Flavour,D,0
16,26,Sugar,A,0
16,26,Sugar,B,0
16,26,Sugar,C,0
16,26,Sugar,D,0
16,26,PowderMilk,A,0
16,26,PowderMilk,B,0
16,26,PowderMilk,C,0
16,26,PowderMilk,D,0
16,26,Flavour,A,0
16,26,Flavour,B,0
16,26,Flavour,C,0
16,26,Flavour,D,0
16,27,Sugar,A,0
16,27,Sugar,B,0
16,27,Sugar,C,0
16,27,Sugar,D,0
16,27,PowderMilk,A,0
16,27,PowderMilk,B,0
16,27,PowderMilk,C,0
16,27,PowderMilk,D,0
16,27,Flavour,A,0
16,27,Flavour,B,0
16,27,Flavour,C,0
16,27,Flavour,D,0
16,28,Sugar,A,0
16,28,Sugar,B,0
16,28,Sugar,C,0
16,28,Sugar,D,0
16,28,PowderMilk,A,0
16,28,PowderMilk,B,0
16,28,PowderMilk,C,0
16,28,PowderMilk,D,0
16,28,Flavour,A,0
16,28,Flavour,B,0
16,28,Flavour,C,0
16,28,Flavour,D,0
16,29,Sugar,A,0
16,29,Sugar,B,0
16,29,Sugar,C,0
16,29,Sugar,D,0
16,29,PowderMilk,A,0
16,29,PowderMilk,B,0
16,29,PowderMilk,C,0
16,29,PowderMilk,D,0
16,29,Flavour,A,0
16,29,Flavour,B,0
16,29,Flavour,C,0
16,29,Flavour,D,0
16,30,Sugar,A,0
16,30,Sugar,B,0
16,30,Sugar,C,0
16,30,Sugar,D,0
16,30,PowderMilk,A,0
16,30,PowderMilk,B,0
16,30,PowderMilk,C,0
16,30,PowderMilk,D,0
16,30,Flavour,A,0
16,30,Flavour,B,0
16,30,Flavour,C,0
16,30,Flavour,D,0
17,1,Sugar,A,0
17,1,Sugar,B,0
17,1,Sugar,C,0
17,1,Sugar,D,0
17,1,PowderMilk,A,0
17,1,PowderMilk,B,0
17,1,PowderMilk,C,0
17,1,PowderMilk,D,0
17,1,Flavour,A,0
17,1,Flavour,B,0
17,1,Flavour,C,0
17,1,Flavour,D,0
17,2,Sugar,A,0
17,2,Sugar,B,0
17,2,Sugar,C,0
17,2,Sugar,D,0
17,2,PowderMilk,A,0
17,2,PowderMilk,B,0
17,2,PowderMilk,C,0
17,2,PowderMilk,D,0
17,2,Flavour,A,0
17,2,Flavour,B,0
17,2,Flavour,C,0
17,2,Flavour,D,0
17,3,Sugar,A,0
17,3,Sugar,B,0
17,3,Sugar,C,0
17,3,Sugar,D,0
17,3,PowderMilk,A,0
17,3,PowderMilk,B,0
17,3,PowderMilk,C,0
17,3,PowderMilk,D,0
17,3,Flavour,A,0
17,3,Flavour,B,0
17,3,Flavour,C,0
17,3,Flavour,D,0
17,4,Sugar,A,0
17,4,Sugar,B,0
17,4,Sugar,C,0
17,4,Sugar,D,0
17,4,PowderMilk,A,0
17,4,PowderMilk,B,0
17,4,PowderMilk,C,0
17,4,PowderMilk,D,0
17,4,Flavour,A,0
17,4,Flavour,B,0
17,4,Flavour,C,0
17,4,Flavour,D,0
17,5,Sugar,A,0
17,5,Sugar,B,0
17,5,Sugar,C,0
17,5,Sugar,D,0
17,5,PowderMilk,A,0
17,5,PowderMilk,B,0
17,5,PowderMilk,C,0
17,5,PowderMilk,D,0
17,5,Flavour,A,0
17,5,Flavour,B,0
17,5,Flavour,C,0
17,5,Flavour,D,0
17,6,Sugar,A,0
17,6,Sugar,B,0
17,6,Sugar,C,0
17,6,Sugar,D,0
17,6,PowderMilk,A,0
17,6,PowderMilk,B,0
17,6,PowderMilk,C,0
17,6,PowderMilk,D,0
17,6,Flavour,A,0
17,6,Flavour,B,0
17,6,Flavour,C,0
17,6,Flavour,D,0
17,7,Sugar,A,0
17,7,Sugar,B,0
17,7,Sugar,C,0
17,7,Sugar,D,0
17,7,PowderMilk,A,0
17,7,PowderMilk,B,0
17,7,PowderMilk,C,0
17,7,PowderMilk,D,0
17,7,Flavour,A,0
17,7,Flavour,B,0
17,7,Flavour,C,0
17,7,Flavour,D,0
17,8,Sugar,A,0
17,8,Sugar,B,0
17,8,Sugar,C,0
17,8,Sugar,D,0
17,8,PowderMilk,A,0
17,8,PowderMilk,B,0
17,8,PowderMilk,C,0
17,8,PowderMilk,D,0
17,8,Flavour,A,0
17,8,Flavour,B,0
17,8,Flavour,C,0
17,8,Flavour,D,0
17,9,Sugar,A,0
17,9,Sugar,B,0
17,9,Sugar,C,0
17,9,Sugar,D,0
17,9,PowderMilk,A,0
17,9,PowderMilk,B,0
17,9,PowderMilk,C,0
17,9,PowderMilk,D,0
17,9,Flavour,A,0
17,9,Flavour,B,0
17,9,Flavour,C,0
17,9,Flavour,D,0
17,10,Sugar,A,0
17,10,Sugar,B,0
17,10,Sugar,C,0
17,10,Sugar,D,0
17,10,PowderMilk,A,0
17,10,PowderMilk,B,0
17,10,PowderMilk,C,0
17,10,PowderMilk,D,0
17,10,Flavour,A,0
17,10,Flavour,B,0
17,10,Flavour,C,0
17,10,Flavour,D,0
17,11,Sugar,A,0
17,11,Sugar,B,0
17,11,Sugar,C,0
17,11,Sugar,D,0
17,11,PowderMilk,A,0
17,11,PowderMilk,B,0
17,11,PowderMilk,C,0
17,11,PowderMilk,D,0
17,11,Flavour,A,0
17,11,Flavour,B,0
17,11,Flavour,C,0
17,11,Flavour,D,0
17,12,Sugar,A,0
17,12,Sugar,B,0
17,12,Sugar,C,0
17,12,Sugar,D,0
17,12,PowderMilk,A,0
17,12,PowderMilk,B,0
17,12,PowderMilk,C,0
17,12,PowderMilk,D,0
17,12,Flavour,A,0
17,12,Flavour,B,0
17,12,Flavour,C,0
17,12,Flavour,D,0
17,13,Sugar,A,0
17,13,Sugar,B,0
17,13,Sugar,C,0
17,13,Sugar,D,0
17,13,PowderMilk,A,0
17,13,PowderMilk,B,0
17,13,PowderMilk,C,0
17,13,PowderMilk,D,0
17,13,Flavour,A,0
17,13,Flavour,B,0
17,13,Flavour,C,0
17,13,Flavour,D,0
17,14,Sugar,A,0
17,14,Sugar,B,0
17,14,Sugar,C,0
17,14,Sugar,D,0
17,14,PowderMilk,A,0
17,14,PowderMilk,B,0
17,14,PowderMilk,C,0
17,14,PowderMilk,D,0
17,14,Flavour,A,0
17,14,Flavour,B,0
17,14,Flavour,C,0
17,14,Flavour,D,0
17,15,Sugar,A,0
17,15,Sugar,B,0
17,15,Sugar,C,0
17,15,Sugar,D,0
17,15,PowderMilk,A,0
17,15,PowderMilk,B,0
17,15,PowderMilk,C,0
17,15,PowderMilk,D,0
17,15,Flavour,A,0
17,15,Flavour,B,0
17,15,Flavour,C,0
17,15,Flavour,D,0
17,16,Sugar,A,0
17,16,Sugar,B,0
17,16,Sugar,C,0
17,16,Sugar,D,0
17,16,PowderMilk,A,0
17,16,PowderMilk,B,0
17,16,PowderMilk,C,0
17,16,PowderMilk,D,0
17,16,Flavour,A,0
17,16,Flavour,B,0
17,16,Flavour,C,0
17,16,Flavour,D,0
17,17,Sugar,A,0
17,17,Sugar,B,0
17,17,Sugar,C,0
17,17,Sugar,D,0
17,17,PowderMilk,A,0
17,17,PowderMilk,B,0
17,17,PowderMilk,C,0
17,17,PowderMilk,D,0
17,17,Flavour,A,0
17,17,Flavour,B,0
17,17,Flavour,C,0
17,17,Flavour,D,0
17,18,Sugar,A,0
17,18,Sugar,B,0
17,18,Sugar,C,0
17,18,Sugar,D,0
17,18,PowderMilk,A,0
17,18,PowderMilk,B,0
17,18,PowderMilk,C,0
17,18,PowderMilk,D,0
17,18,Flavour,A,0
17,18,Flavour,B,0
17,18,Flavour,C,0
17,18,Flavour,D,0
17,19,Sugar,A,0
17,19,Sugar,B,0
17,19,Sugar,C,0
17,19,Sugar,D,0
17,19,PowderMilk,A,0
17,19,PowderMilk,B,0
17,19,PowderMilk,C,0
17,19,PowderMilk,D,0
17,19,Flavour,A,0
17,19,Flavour,B,0
17,19,Flavour,C,0
17,19,Flavour,D,0
17,20,Sugar,A,0
17,20,Sugar,B,0
17,20,Sugar,C,0
17,20,Sugar,D,0
17,20,PowderMilk,A,0
17,20,PowderMilk,B,0
17,20,PowderMilk,C,0
17,20,PowderMilk,D,0
17,20,Flavour,A,0
17,20,Flavour,B,0
17,20,Flavour,C,0
17,20,Flavour,D,0
17,21,Sugar,A,0
17,21,Sugar,B,0
17,21,Sugar,C,0
17,21,Sugar,D,0
17,21,PowderMilk,A,0
17,21,PowderMilk,B,0
17,21,PowderMilk,C,0
17,21,PowderMilk,D,0
17,21,Flavour,A,0
17,21,Flavour,B,0
17,21,Flavour,C,0
17,21,Flavour,D,0
17,22,Sugar,A,0
17,22,Sugar,B,0
17,22,Sugar,C,0
17,22,Sugar,D,0
17,22,PowderMilk,A,0
17,22,PowderMilk,B,0
17,22,PowderMilk,C,0
17,22,PowderMilk,D,0
17,22,Flavour,A,0
17,22,Flavour,B,0
17,22,Flavour,C,0
17,22,Flavour,D,0
17,23,Sugar,A,0
17,23,Sugar,B,0
17,23,Sugar,C,0
17,23,Sugar,D,0
17,23,PowderMilk,A,0
17,23,PowderMilk,B,0
17,23,PowderMilk,C,0
17,23,PowderMilk,D,0
17,23,Flavour,A,0
17,23,Flavour,B,0
17,23,Flavour,C,0
17,23,Flavour,D,0
17,24,Sugar,A,0
17,24,Sugar,B,0
17,24,Sugar,C,0
17,24,Sugar,D,0
17,24,PowderMilk,A,0
17,24,PowderMilk,B,0
17,24,PowderMilk,C,0
17,24,PowderMilk,D,0
17,24,Flavour,A,0
17,24,Flavour,B,0
17,24,Flavour,C,0
17,24,Flavour,D,0
17,25,Sugar,A,0
17,25,Sugar,B,0
17,25,Sugar,C,0
17,25,Sugar,D,0
17,25,PowderMilk,A,0
17,25,PowderMilk,B,0
17,25,PowderMilk,C,0
17,25,PowderMilk,D,0
17,25,Flavour,A,0
17,25,Flavour,B,0
17,25,Flavour,C,0
17,25,Flavour,D,0
17,26,Sugar,A,0
17,26,Sugar,B,0
17,26,Sugar,C,0
17,26,Sugar,D,0
17,26,PowderMilk,A,0
17,26,PowderMilk,B,0
17,26,PowderMilk,C,0
17,26,PowderMilk,D,0
17,26,Flavour,A,0
17,26,Flavour,B,0
17,26,Flavour,C,0
17,26,Flavour,D,0
17,27,Sugar,A,0
17,27,Sugar,B,0
17,27,Sugar,C,0
17,27,Sugar,D,0
17,27,PowderMilk,A,0
17,27,PowderMilk,B,0
17,27,PowderMilk,C,0
17,27,PowderMilk,D,0
17,27,Flavour,A,0
17,27,Flavour,B,0
17,27,Flavour,C,0
17,27,Flavour,D,0
17,28,Sugar,A,0
17,28,Sugar,B,0
17,28,Sugar,C,0
17,28,Sugar,D,0
17,28,PowderMilk,A,0
17,28,PowderMilk,B,0
17,28,PowderMilk,C,0
17,28,PowderMilk,D,0
17,28,Flavour,A,0
17,28,Flavour,B,0
17,28,Flavour,C,0
17,28,Flavour,D,0
17,29,Sugar,A,0
17,29,Sugar,B,0
17,29,Sugar,C,0
17,29,Sugar,D,0
17,29,PowderMilk,A,0
17,29,PowderMilk,B,0
17,29,PowderMilk,C,0
17,29,PowderMilk,D,0
17,29,Flavour,A,0
17,29,Flavour,B,0
17,29,Flavour,C,0
17,29,Flavour,D,0
17,30,Sugar,A,0
17,30,Sugar,B,0
17,30,Sugar,C,0
17,30,Sugar,D,0
17,30,PowderMilk,A,0
17,30,PowderMilk,B,0
17,30,PowderMilk,C,0
17,30,PowderMilk,D,0
17,30,Flavour,A,0
17,30,Flavour,B,0
17,30,Flavour,C,0
17,30,Flavour,D,0
18,1,Sugar,A,0
18,1,Sugar,B,0
18,1,Sugar,C,0
18,1,Sugar,D,0
18,1,PowderMilk,A,0
18,1,PowderMilk,B,0
18,1,PowderMilk,C,0
18,1,PowderMilk,D,0
18,1,Flavour,A,0
18,1,Flavour,B,0
18,1,Flavour,C,0
18,1,Flavour,D,0
18,2,Sugar,A,0
18,2,Sugar,B,0
18,2,Sugar,C,0
18,2,Sugar,D,0
18,2,PowderMilk,A,0
18,2,PowderMilk,B,0
18,2,PowderMilk,C,0
18,2,PowderMilk,D,0
18,2,Flavour,A,0
18,2,Flavour,B,0
18,2,Flavour,C,0
18,2,Flavour,D,0
18,3,Sugar,A,0
18,3,Sugar,B,0
18,3,Sugar,C,0
18,3,Sugar,D,0
18,3,PowderMilk,A,0
18,3,PowderMilk,B,0
18,3,PowderMilk,C,0
18,3,PowderMilk,D,0
18,3,Flavour,A,0
18,3,Flavour,B,0
18,3,Flavour,C,0
18,3,Flavour,D,0
18,4,Sugar,A,0
18,4,Sugar,B,0
18,4,Sugar,C,0
18,4,Sugar,D,0
18,4,PowderMilk,A,0
18,4,PowderMilk,B,0
18,4,PowderMilk,C,0
18,4,PowderMilk,D,0
18,4,Flavour,A,0
18,4,Flavour,B,0
18,4,Flavour,C,0
18,4,Flavour,D,0
18,5,Sugar,A,0
18,5,Sugar,B,0
18,5,Sugar,C,0
18,5,Sugar,D,0
18,5,PowderMilk,A,0
18,5,PowderMilk,B,0
18,5,PowderMilk,C,0
18,5,PowderMilk,D,0
18,5,Flavour,A,0
18,5,Flavour,B,0
18,5,Flavour,C,0
18,5,Flavour,D,0
18,6,Sugar,A,0
18,6,Sugar,B,0
18,6,Sugar,C,0
18,6,Sugar,D,0
18,6,PowderMilk,A,0
18,6,PowderMilk,B,0
18,6,PowderMilk,C,0
18,6,PowderMilk,D,0
18,6,Flavour,A,0
18,6,Flavour,B,0
18,6,Flavour,C,0
18,6,Flavour,D,0
18,7,Sugar,A,0
18,7,Sugar,B,0
18,7,Sugar,C,0
18,7,Sugar,D,0
18,7,PowderMilk,A,0
18,7,PowderMilk,B,0
18,7,PowderMilk,C,0
18,7,PowderMilk,D,0
18,7,Flavour,A,0
18,7,Flavour,B,0
18,7,Flavour,C,0
18,7,Flavour,D,0
18,8,Sugar,A,0
18,8,Sugar,B,0
18,8,Sugar,C,0
18,8,Sugar,D,0
18,8,PowderMilk,A,0
18,8,PowderMilk,B,0
18,8,PowderMilk,C,0
18,8,PowderMilk,D,0
18,8,Flavour,A,0
18,8,Flavour,B,0
18,8,Flavour,C,0
18,8,Flavour,D,0
18,9,Sugar,A,0
18,9,Sugar,B,0
18,9,Sugar,C,0
18,9,Sugar,D,0
18,9,PowderMilk,A,0
18,9,PowderMilk,B,0
18,9,PowderMilk,C,0
18,9,PowderMilk,D,0
18,9,Flavour,A,0
18,9,Flavour,B,0
18,9,Flavour,C,0
18,9,Flavour,D,0
18,10,Sugar,A,0
18,10,Sugar,B,0
18,10,Sugar,C,0
18,10,Sugar,D,0
18,10,PowderMilk,A,0
18,10,PowderMilk,B,0
18,10,PowderMilk,C,0
18,10,PowderMilk,D,0
18,10,Flavour,A,0
18,10,Flavour,B,0
18,10,Flavour,C,0
18,10,Flavour,D,0
18,11,Sugar,A,0
18,11,Sugar,B,0
18,11,Sugar,C,0
18,11,Sugar,D,0
18,11,PowderMilk,A,0
18,11,PowderMilk,B,0
18,11,PowderMilk,C,0
18,11,PowderMilk,D,0
18,11,Flavour,A,0
18,11,Flavour,B,0
18,11,Flavour,C,0
18,11,Flavour,D,0
18,12,Sugar,A,0
18,12,Sugar,B,0
18,12,Sugar,C,0
18,12,Sugar,D,0
18,12,PowderMilk,A,0
18,12,PowderMilk,B,0
18,12,PowderMilk,C,0
18,12,PowderMilk,D,0
18,12,Flavour,A,0
18,12,Flavour,B,0
18,12,Flavour,C,0
18,12,Flavour,D,0
18,13,Sugar,A,0
18,13,Sugar,B,0
18,13,Sugar,C,0
18,13,Sugar,D,0
18,13,PowderMilk,A,0
18,13,PowderMilk,B,0
18,13,PowderMilk,C,0
18,13,PowderMilk,D,0
18,13,Flavour,A,0
18,13,Flavour,B,0
18,13,Flavour,C,0
18,13,Flavour,D,0
18,14,Sugar,A,0
18,14,Sugar,B,0
18,14,Sugar,C,0
18,14,Sugar,D,0
18,14,PowderMilk,A,0
18,14,PowderMilk,B,0
18,14,PowderMilk,C,0
18,14,PowderMilk,D,0
18,14,Flavour,A,0
18,14,Flavour,B,0
18,14,Flavour,C,0
18,14,Flavour,D,0
18,15,Sugar,A,0
18,15,Sugar,B,0
18,15,Sugar,C,0
18,15,Sugar,D,0
18,15,PowderMilk,A,0
18,15,PowderMilk,B,0
18,15,PowderMilk,C,0
18,15,PowderMilk,D,0
18,15,Flavour,A,0
18,15,Flavour,B,0
18,15,Flavour,C,0
18,15,Flavour,D,0
18,16,Sugar,A,0
18,16,Sugar,B,0
18,16,Sugar,C,0
18,16,Sugar,D,0
18,16,PowderMilk,A,0
18,16,PowderMilk,B,0
18,16,PowderMilk,C,0
18,16,PowderMilk,D,0
18,16,Flavour,A,0
18,16,Flavour,B,0
18,16,Flavour,C,0
18,16,Flavour,D,0
18,17,Sugar,A,0
18,17,Sugar,B,0
18,17,Sugar,C,0
18,17,Sugar,D,0
18,17,PowderMilk,A,0
18,17,PowderMilk,B,0
18,17,PowderMilk,C,0
18,17,PowderMilk,D,0
18,17,Flavour,A,0
18,17,Flavour,B,0
18,17,Flavour,C,0
18,17,Flavour,D,0
18,18,Sugar,A,0
18,18,Sugar,B,0
18,18,Sugar,C,0
18,18,Sugar,D,0
18,18,PowderMilk,A,0
18,18,PowderMilk,B,0
18,18,PowderMilk,C,0
18,18,PowderMilk,D,0
18,18,Flavour,A,0
18,18,Flavour,B,0
18,18,Flavour,C,0
18,18,Flavour,D,0
18,19,Sugar,A,0
18,19,Sugar,B,0
18,19,Sugar,C,0
18,19,Sugar,D,0
18,19,PowderMilk,A,0
18,19,PowderMilk,B,0
18,19,PowderMilk,C,0
18,19,PowderMilk,D,0
18,19,Flavour,A,0
18,19,Flavour,B,0
18,19,Flavour,C,0
18,19,Flavour,D,0
18,20,Sugar,A,0
18,20,Sugar,B,0
18,20,Sugar,C,0
18,20,Sugar,D,0
18,20,PowderMilk,A,0
18,20,PowderMilk,B,0
18,20,PowderMilk,C,0
18,20,PowderMilk,D,0
18,20,Flavour,A,0
18,20,Flavour,B,0
18,20,Flavour,C,0
18,20,Flavour,D,0
18,21,Sugar,A,0
18,21,Sugar,B,0
18,21,Sugar,C,0
18,21,Sugar,D,0
18,21,PowderMilk,A,0
18,21,PowderMilk,B,0
18,21,PowderMilk,C,0
18,21,PowderMilk,D,0
18,21,Flavour,A,0
18,21,Flavour,B,0
18,21,Flavour,C,0
18,21,Flavour,D,0
18,22,Sugar,A,0
18,22,Sugar,B,0
18,22,Sugar,C,0
18,22,Sugar,D,0
18,22,PowderMilk,A,0
18,22,PowderMilk,B,0
18,22,PowderMilk,C,0
18,22,PowderMilk,D,0
18,22,Flavour,A,0
18,22,Flavour,B,0
18,22,Flavour,C,0
18,22,Flavour,D,0
18,23,Sugar,A,0
18,23,Sugar,B,0
18,23,Sugar,C,0
18,23,Sugar,D,0
18,23,PowderMilk,A,0
18,23,PowderMilk,B,0
18,23,PowderMilk,C,0
18,23,PowderMilk,D,0
18,23,Flavour,A,0
18,23,Flavour,B,0
18,23,Flavour,C,0
18,23,Flavour,D,0
18,24,Sugar,A,0
18,24,Sugar,B,0
18,24,Sugar,C,0
18,24,Sugar,D,0
18,24,PowderMilk,A,0
18,24,PowderMilk,B,0
18,24,PowderMilk,C,0
18,24,PowderMilk,D,0
18,24,Flavour,A,0
18,24,Flavour,B,0
18,24,Flavour,C,0
18,24,Flavour,D,0
18,25,Sugar,A,0
18,25,Sugar,B,0
18,25,Sugar,C,0
18,25,Sugar,D,0
18,25,PowderMilk,A,0
18,25,PowderMilk,B,0
18,25,PowderMilk,C,0
18,25,PowderMilk,D,0
18,25,Flavour,A,0
18,25,Flavour,B,0
18,25,Flavour,C,0
18,25,Flavour,D,0
18,26,Sugar,A,0
18,26,Sugar,B,0
18,26,Sugar,C,0
18,26,Sugar,D,0
18,26,PowderMilk,A,0
18,26,PowderMilk,B,0
18,26,PowderMilk,C,0
18,26,PowderMilk,D,0
18,26,Flavour,A,0
18,26,Flavour,B,0
18,26,Flavour,C,0
18,26,Flavour,D,0
18,27,Sugar,A,0
18,27,Sugar,B,0
18,27,Sugar,C,0
18,27,Sugar,D,0
18,27,PowderMilk,A,0
18,27,PowderMilk,B,0
18,27,PowderMilk,C,0
18,27,PowderMilk,D,0
18,27,Flavour,A,0
18,27,Flavour,B,0
18,27,Flavour,C,0
18,27,Flavour,D,0
18,28,Sugar,A,0
18,28,Sugar,B,0
18,28,Sugar,C,0
18,28,Sugar,D,0
18,28,PowderMilk,A,0
18,28,PowderMilk,B,0
18,28,PowderMilk,C,0
18,28,PowderMilk,D,0
18,28,Flavour,A,0
18,28,Flavour,B,0
18,28,Flavour,C,0
18,28,Flavour,D,0
18,29,Sugar,A,0
18,29,Sugar,B,0
18,29,Sugar,C,0
18,29,Sugar,D,0
18,29,PowderMilk,A,0
18,29,PowderMilk,B,0
18,29,PowderMilk,C,0
18,29,PowderMilk,D,0
18,29,Flavour,A,0
18,29,Flavour,B,0
18,29,Flavour,C,0
18,29,Flavour,D,0
18,30,Sugar,A,0
18,30,Sugar,B,0
18,30,Sugar,C,0
18,30,Sugar,D,0
18,30,PowderMilk,A,0
18,30,PowderMilk,B,0
18,30,PowderMilk,C,0
18,30,PowderMilk,D,0
18,30,Flavour,A,0
18,30,Flavour,B,0
18,30,Flavour,C,0
18,30,Flavour,D,0
19,1,Sugar,A,0
19,1,Sugar,B,0
19,1,Sugar,C,0
19,1,Sugar,D,0
19,1,PowderMilk,A,0
19,1,PowderMilk,B,0
19,1,PowderMilk,C,0
19,1,PowderMilk,D,0
19,1,Flavour,A,0
19,1,Flavour,B,0
19,1,Flavour,C,0
19,1,Flavour,D,0
19,2,Sugar,A,0
19,2,Sugar,B,0
19,2,Sugar,C,0
19,2,Sugar,D,0
19,2,PowderMilk,A,80
19,2,PowderMilk,B,0
19,2,PowderMilk,C,0
19,2,PowderMilk,D,0
19,2,Flavour,A,33
19,2,Flavour,B,0
19,2,Flavour,C,0
19,2,Flavour,D,0
19,3,Sugar,A,0
19,3,Sugar,B,0
19,3,Sugar,C,0
19,3,Sugar,D,0
19,3,PowderMilk,A,0
19,3,PowderMilk,B,0
19,3,PowderMilk,C,0
19,3,PowderMilk,D,0
19,3,Flavour,A,0
19,3,Flavour,B,0
19,3,Flavour,C,0
19,3,Flavour,D,0
19,4,Sugar,A,0
19,4,Sugar,B,0
19,4,Sugar,C,0
19,4,Sugar,D,0
19,4,PowderMilk,A,0
19,4,PowderMilk,B,0
19,4,PowderMilk,C,0
19,4,PowderMilk,D,0
19,4,Flavour,A,0
19,4,Flavour,B,0
19,4,Flavour,C,0
19,4,Flavour,D,0
19,5,Sugar,A,0
19,5,Sugar,B,0
19,5,Sugar,C,0
19,5,Sugar,D,0
19,5,PowderMilk,A,0
19,5,PowderMilk,B,0
19,5,PowderMilk,C,0
19,5,PowderMilk,D,0
19,5,Flavour,A,0
19,5,Flavour,B,0
19,5,Flavour,C,0
19,5,Flavour,D,0
19,6,Sugar,A,0
19,6,Sugar,B,0
19,6,Sugar,C,0
19,6,Sugar,D,0
19,6,PowderMilk,A,0
19,6,PowderMilk,B,0
19,6,PowderMilk,C,0
19,6,PowderMilk,D,0
